IncomeType,Date,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
Upper middle income,2022-04-11,1.9940572332815,4.83192247517767,80.5451664309573
Upper middle income,2022-04-12,1.99351555136849,4.83445873788704,80.550026914932
Upper middle income,2022-04-13,1.99287625612974,4.83735249391974,80.5623464990774
Upper middle income,2022-04-14,1.99203364825455,4.84085937277618,80.5696282382195
Upper middle income,2022-04-15,1.99119811298474,4.84435797742392,80.5743150429904
Upper middle income,2022-04-16,1.99042064468127,4.8475788616217,80.5755098149733
Upper middle income,2022-04-17,1.98993540608171,4.8502948211411,80.5873894408349
Upper middle income,2022-04-18,1.98932773373388,4.85277744005722,80.6702599958281
Upper middle income,2022-04-19,1.98897125816472,4.85470212393395,80.6841060725051
Upper middle income,2022-04-20,1.98841621661208,4.85715429851279,80.690159665703
Upper middle income,2022-04-21,1.9877869616505,4.85992271413999,80.7003342899084
Upper middle income,2022-04-22,1.98689945668365,4.86368755827824,80.706322718764
Upper middle income,2022-04-23,1.98618445048419,4.86652276141778,80.7103925209388
Upper middle income,2022-04-24,1.98562075689401,4.86949138122395,80.715881013395
Upper middle income,2022-04-25,1.98522603510295,4.8714566839434,80.7219581227649
Upper middle income,2022-04-26,1.98489546065487,4.87323136314659,80.7345280710052
Upper middle income,2022-04-27,1.98441589361716,4.87541654603411,80.8404993457239
Upper middle income,2022-04-28,1.98356291862996,4.87870861218044,80.8586288891899
Upper middle income,2022-04-29,1.98301444466611,4.88136166396,80.8708481139139
Upper middle income,2022-04-30,1.98223609427023,4.8843389142805,80.873322735748
Upper middle income,2022-05-01,1.98156792068075,4.88760017978391,80.878450290593
Upper middle income,2022-05-02,1.98094915672048,4.88998022226583,80.8818324624762
Upper middle income,2022-05-03,1.98036717955305,4.89205297092985,80.884864821402
Upper middle income,2022-05-04,1.97974858007977,4.89437545025651,80.89141502548
Upper middle income,2022-05-05,1.97861757127403,4.89810355532455,80.9388856256131
Upper middle income,2022-05-06,1.9776810991449,4.90113955648579,80.9516280653716
Upper middle income,2022-05-07,1.97647305893374,4.90511066199885,80.95347828137
Upper middle income,2022-05-08,1.97510742790995,4.90964868937128,80.9563720374027
Upper middle income,2022-05-09,1.97408359078689,4.91280468635345,80.9588624950429
Upper middle income,2022-05-10,1.9730476225865,4.91588783862744,80.9625630062188
Upper middle income,2022-05-11,1.97177046901161,4.91968835291899,80.9711914619034
Upper middle income,2022-05-12,1.97023690592217,4.9245886639461,81.0223183913133
Upper middle income,2022-05-13,1.96865162160021,4.92939083256474,81.0322554388373
Upper middle income,2022-05-14,1.96723941447036,4.93399806240994,81.0343647682135
Upper middle income,2022-05-15,1.9651308249973,4.9403116399549,81.0389556079993
Upper middle income,2022-05-16,1.96382106998774,4.94426172343533,81.0778097084814
Upper middle income,2022-05-17,1.96266630820049,4.94777588676258,81.080132108629
Upper middle income,2022-05-18,1.96103457893926,4.95259535599941,81.0847621024456
Upper middle income,2022-05-19,1.95903101396128,4.95879020458793,81.0915894727203
Upper middle income,2022-05-20,1.95733919391314,4.96384491472478,81.0965618762548
Upper middle income,2022-05-21,1.95571914617007,4.96877460117225,81.1005760551605
Upper middle income,2022-05-22,1.95355857092035,4.97509471098724,81.1718841754888
Upper middle income,2022-05-23,1.95220152410179,4.97906209508586,81.1733575388909
Upper middle income,2022-05-24,1.95074260079773,4.98345150341778,81.1759662504133
Upper middle income,2022-05-25,1.94907822595441,4.98843012250619,81.1784632403234
Upper middle income,2022-05-26,1.94720454417456,4.99442975519467,81.224998221441
Upper middle income,2022-05-27,1.94564476096809,4.99943276142451,81.23387300309
Upper middle income,2022-05-28,1.94387723074816,5.00502751213983,81.2389082351853
Upper middle income,2022-05-29,1.94140644908463,5.0126126653273,81.2445262645356
Upper middle income,2022-05-30,1.94014325541837,5.01656599514799,81.2467480281353
Upper middle income,2022-05-31,1.9388267634889,5.02062981930593,81.2495939600335
Upper middle income,2022-06-01,1.93721394268286,5.02586628490761,81.2910405007472
Upper middle income,2022-06-02,1.93528505077726,5.03201089440118,81.2941494257957
Upper middle income,2022-06-03,1.93356252858578,5.03744986037372,81.3502060020635
Upper middle income,2022-06-04,1.9318350880118,5.04294005517907,81.3647918088343
Upper middle income,2022-06-05,1.92961824427406,5.04975127293158,81.3672822664744
Upper middle income,2022-06-06,1.92859533690388,5.05305980831628,81.3685361851931
Upper middle income,2022-06-07,1.92731387545557,5.05711591251873,81.3715651790101
Upper middle income,2022-06-08,1.92534844663074,5.06318098667603,81.3741164065563
Upper middle income,2022-06-09,1.92340566878925,5.06970098395386,81.3795982083844
Upper middle income,2022-06-10,1.92182432300509,5.07523417297285,81.3909803523966
Upper middle income,2022-06-11,1.91985365669755,5.08149747183335,81.3931133958924
Upper middle income,2022-06-12,1.91764253194446,5.08840128946219,81.394408408528
Upper middle income,2022-06-13,1.91658400163354,5.09194284873404,81.395722424131
Upper middle income,2022-06-14,1.91546362810531,5.09559909883178,81.4020031027887
Upper middle income,2022-06-15,1.91359872018086,5.1014339599575,81.4044301380253
Upper middle income,2022-06-16,1.91200567698808,5.10668859714671,81.4683214001957
Upper middle income,2022-06-17,1.91024599886248,5.11272952169967,81.4811467799888
Upper middle income,2022-06-18,1.90874463648004,5.1178586205358,81.4927062058505
Upper middle income,2022-06-19,1.90684769764459,5.12391945861496,81.4943698760528
Upper middle income,2022-06-20,1.90600743103805,5.12691986880193,81.4971806128718
Upper middle income,2022-06-21,1.90506601755639,5.13022230740126,81.5014604770149
Upper middle income,2022-06-22,1.9031612554254,5.13625757065353,81.5039070298825
Upper middle income,2022-06-23,1.90147261115771,5.14202235833714,81.5503686120387
Upper middle income,2022-06-24,1.89950169427116,5.1483018493094,81.5569577326103
Upper middle income,2022-06-25,1.89748496818147,5.15531137094414,81.5577292134953
Upper middle income,2022-06-26,1.89510544090385,5.16317159208405,81.5582536953942
Upper middle income,2022-06-27,1.89404500445311,5.16686707539146,81.5916316553489
Upper middle income,2022-06-28,1.89300551304806,5.17027525758621,81.5929025183801
Upper middle income,2022-06-29,1.8910753953206,5.17646503871676,81.5980649119986
Upper middle income,2022-06-30,1.8891247111646,5.18306548188972,81.6002793119485
Upper middle income,2022-07-01,1.88714558205573,5.18966129308938,81.6036658782679
Upper middle income,2022-07-02,1.88472907624096,5.19780240184047,81.6047080326691
Upper middle income,2022-07-03,1.88218932231509,5.20627796281697,81.6058718060614
Upper middle income,2022-07-04,1.88099472929963,5.21047468897784,81.6078077333605
Upper middle income,2022-07-05,1.88016780288376,5.21342961081171,81.6093522787111
Upper middle income,2022-07-06,1.87817703281389,5.21987882203614,81.6101507992351
Upper middle income,2022-07-07,1.87626681049776,5.22666806760765,81.6760434301734
Upper middle income,2022-07-08,1.87421105560085,5.23378036362416,81.7580822886287
Upper middle income,2022-07-09,1.87174470279603,5.24214467806261,81.7596256858834
Upper middle income,2022-07-10,1.86763690373907,5.25499519719795,81.7668742886012
Upper middle income,2022-07-11,1.86633527008466,5.25966988757726,81.7701096625615
Upper middle income,2022-07-12,1.86572041686189,5.26195705305625,81.771077388674
Upper middle income,2022-07-13,1.86341080327543,5.26960503480453,81.7728984271996
Upper middle income,2022-07-14,1.8615313660529,5.27635235507931,81.7748212107796
Upper middle income,2022-07-15,1.85946684777282,5.28366897258438,81.7770361253931
Upper middle income,2022-07-16,1.85705329940602,5.29222866128094,81.7785344301899
Upper middle income,2022-07-17,1.85081215344195,5.31165325697202,81.7793510827119
Upper middle income,2022-07-18,1.84947117967977,5.31652985387945,81.7827077193577
Upper middle income,2022-07-19,1.84864373689354,5.31961621290418,81.7900244556313
Upper middle income,2022-07-20,1.84660966766046,5.32655423587425,81.8914658980072
Upper middle income,2022-07-21,1.84477090632119,5.33325836398783,81.892554807626
Upper middle income,2022-07-22,1.84292418667192,5.34002041156231,81.9935597755955
Upper middle income,2022-07-23,1.8408139339084,5.34803032065963,81.9943149060107
Upper middle income,2022-07-24,1.83418744665103,5.36857316180041,82.0049906543011
Upper middle income,2022-07-25,1.83262820908261,5.37475672737706,82.0058271411702
Upper middle income,2022-07-26,1.83171490619368,5.37822765895359,82.0112504692842
Upper middle income,2022-07-27,1.83021749582743,5.3837094607817,82.0668525579162
Upper middle income,2022-07-28,1.82877880260667,5.38940821315375,82.067601512367
Upper middle income,2022-07-29,1.82724396078116,5.39530016236056,82.0733019670882
Upper middle income,2022-07-30,1.8255194319804,5.40232710338204,82.0738023389723
Upper middle income,2022-07-31,1.81797562868385,5.42712241272125,82.0749425961925
Upper middle income,2022-08-01,1.81694544258738,5.43122143195831,82.0755293128095
Upper middle income,2022-08-02,1.81606345765597,5.43458725337167,82.0831011243304
Upper middle income,2022-08-03,1.81483813595389,5.43942576516537,82.085614741837
Upper middle income,2022-08-04,1.81361474413148,5.44445711748818,82.0865513505904
Upper middle income,2022-08-05,1.81230685868562,5.44947845366362,82.1654489393632
Upper middle income,2022-08-06,1.81087054063251,5.45591048303841,82.1660331222513
Upper middle income,2022-08-07,1.80623978598,5.47225430182643,82.1677547515039
Upper middle income,2022-08-08,1.80525644534608,5.476296510109,82.1942430668762
Upper middle income,2022-08-09,1.80462887376572,5.47892268060767,82.3055907561332
Upper middle income,2022-08-10,1.80346153807001,5.4835227447506,82.3082951159246
Upper middle income,2022-08-11,1.80228202941526,5.48851070696462,82.3104906316757
Upper middle income,2022-08-12,1.80100011562718,5.49363731166129,82.3422647411857
Upper middle income,2022-08-13,1.79964287893448,5.49950293384042,82.3428133330995
Upper middle income,2022-08-14,1.79646643713605,5.51172378173461,82.3549078112608
Upper middle income,2022-08-15,1.79541609603703,5.51589196385493,82.3562171553009
Upper middle income,2022-08-16,1.79474053209907,5.51859909491242,82.357150359356
Upper middle income,2022-08-17,1.79366786512659,5.52300738744315,82.3592594907846
Upper middle income,2022-08-18,1.79249725616872,5.52772297379178,82.3636363888297
Upper middle income,2022-08-19,1.79129849872755,5.53261564404243,82.3881544923826
Upper middle income,2022-08-20,1.78996260498717,5.53840137457964,82.3901034050428
Upper middle income,2022-08-21,1.78759626021575,5.54757327554109,82.3923216451756
Upper middle income,2022-08-22,1.7865416299339,5.55177883016387,82.3997678391643
Upper middle income,2022-08-23,1.78576967321764,5.55481059524697,82.4058265789991
Upper middle income,2022-08-24,1.78478769201703,5.55878736206073,82.4146684221713
Upper middle income,2022-08-25,1.7834639071149,5.56402996403728,82.4224681109423
Upper middle income,2022-08-26,1.78219893261829,5.56926540031156,82.4610417197084
Upper middle income,2022-08-27,1.78092929676404,5.5744872969716,82.4617668016814
Upper middle income,2022-08-28,1.77910606550909,5.58179999511465,82.4620376335557
Upper middle income,2022-08-29,1.77802742402891,5.58597886640411,82.4698724778163
Upper middle income,2022-08-30,1.77725972108736,5.58899990272856,82.4839983335981
Upper middle income,2022-08-31,1.7761708260498,5.59334014088246,82.488965313369
Upper middle income,2022-09-01,1.77481966133495,5.59882740606368,82.4903583892341
Upper middle income,2022-09-02,1.77344941197328,5.60402839945964,82.5111281178871
Upper middle income,2022-09-03,1.77223270268286,5.60919154527895,82.5122864279263
Upper middle income,2022-09-04,1.77062468459803,5.61572330064282,82.5142069153144
Upper middle income,2022-09-05,1.76952345041177,5.6200728027433,82.5148495719166
Upper middle income,2022-09-06,1.76864245583169,5.62354603051172,82.5164652596263
Upper middle income,2022-09-07,1.76756030613151,5.62757798510983,82.5718983406173
Upper middle income,2022-09-08,1.76633186862264,5.63255197222495,82.5727438934855
Upper middle income,2022-09-09,1.76511795539787,5.63700203169434,82.5751916736282
Upper middle income,2022-09-10,1.76389466939298,5.64198421383913,82.5758766118327
Upper middle income,2022-09-11,1.76234850869355,5.64822577805571,82.5766233492706
Upper middle income,2022-09-12,1.76126524694669,5.65228188225817,82.5797990618314
Upper middle income,2022-09-13,1.76042028193986,5.65554358324624,82.5818607650207
Upper middle income,2022-09-14,1.75911564576273,5.66041538982232,82.5831960797829
Upper middle income,2022-09-15,1.75775432476748,5.66561000930631,82.591629438336
Upper middle income,2022-09-16,1.75637421296663,5.67093871847868,82.6198639284605
Upper middle income,2022-09-17,1.75504078894168,5.67618120168669,82.6207016821941
Upper middle income,2022-09-18,1.75345444004622,5.68235728484494,82.6213340455223
Upper middle income,2022-09-19,1.75236448653314,5.6864270870197,82.6307755906726
Upper middle income,2022-09-20,1.75144519835073,5.68999944693447,82.6335840708893
Upper middle income,2022-09-21,1.75028991923127,5.69452417222975,82.6377716122826
Upper middle income,2022-09-22,1.7491435411989,5.69943101552689,82.6402921975439
Upper middle income,2022-09-23,1.74793741093734,5.70407498444231,82.6427872475679
Upper middle income,2022-09-24,1.74672545105701,5.70889627479684,82.6433754685865
Upper middle income,2022-09-25,1.7453451709491,5.7143546792214,82.6437252419543
Upper middle income,2022-09-26,1.74434549985836,5.71815380787992,82.6727769784435
Upper middle income,2022-09-27,1.74360694533939,5.72112991010448,82.6735193610347
Upper middle income,2022-09-28,1.74256923288405,5.72515711396076,82.676379822285
Upper middle income,2022-09-29,1.74144664943499,5.72948424798508,82.678298528145
Upper middle income,2022-09-30,1.74041613341878,5.73351137266232,82.6853537756699
Upper middle income,2022-10-01,1.73939985517186,5.7375600340359,82.685454728934
Upper middle income,2022-10-02,1.73815740904527,5.74249490670988,82.6888246280674
Upper middle income,2022-10-03,1.73746528124589,5.74570300349421,82.6951879300436
Upper middle income,2022-10-04,1.73689797385434,5.74823839523425,82.6966855222291
Upper middle income,2022-10-05,1.73604397432282,5.75167496311148,82.6984997909476
Upper middle income,2022-10-06,1.73513377085893,5.75542682188871,82.6988051844687
Upper middle income,2022-10-07,1.73435134823178,5.75882906565616,82.7135854945283
Upper middle income,2022-10-08,1.73349405377796,5.7626659627123,82.7137611927973
Upper middle income,2022-10-09,1.73253803261069,5.76689238100965,82.7145493012787
Upper middle income,2022-10-10,1.73185769468918,5.76968360019768,82.7158915837956
Upper middle income,2022-10-11,1.73135723887914,5.77182468036514,82.7162383879498
