IncomeType,PopulationSize,Date,TotalCases,TotalDeaths,TotalPeopleVaccinated,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
Upper middle income,2525921300,2020-03-14,82103,3218,0,3.91946701094966,0.00325041797620536,0
Upper middle income,2525921300,2020-03-15,82477,3230,0,3.91624331631849,0.00326522445493452,0
Upper middle income,2525921300,2020-03-16,82986,3249,0,3.91511821271058,0.0032853755182317,0
Upper middle income,2525921300,2020-03-17,83621,3269,0,3.90930507886775,0.00331051486045903,0
Upper middle income,2525921300,2020-03-18,84319,3284,0,3.89473309692952,0.00333814834215144,0
Upper middle income,2525921300,2020-03-19,85271,3303,0,3.87353261953067,0.00337583756073477,0
Upper middle income,2525921300,2020-03-20,86283,3329,0,3.858233951068,0.00341590215023722,0
Upper middle income,2525921300,2020-03-21,87616,3352,0,3.82578524470416,0.00346867497415695,0
Upper middle income,2525921300,2020-03-22,90022,3405,0,3.78240874452911,0.00356392734801357,0
Upper middle income,2525921300,2020-03-23,91230,3439,0,3.76959333552559,0.00361175148251848,0
Upper middle income,2525921300,2020-03-24,93906,3500,0,3.72713138670585,0.00371769302551113,0
Upper middle income,2525921300,2020-03-25,96180,3562,0,3.70347265543772,0.00380771958334569,0
Upper middle income,2525921300,2020-03-26,98766,3630,0,3.67535386671527,0.00391009806995966,0
Upper middle income,2525921300,2020-03-27,102142,3704,0,3.62632413698576,0.00404375227367535,0
Upper middle income,2525921300,2020-03-28,106832,3803,0,3.55979481803205,0.00422942710051972,0
Upper middle income,2525921300,2020-03-29,111515,3897,0,3.49459713939829,0.00441482480075686,0
Upper middle income,2525921300,2020-03-30,115471,4020,0,3.48139359666063,0.00457144092335735,0
Upper middle income,2525921300,2020-03-31,119670,4171,0,3.48541823347539,0.00473767729818027,0
Upper middle income,2525921300,2020-04-01,125360,4358,0,3.47638800255265,0.00496294164034327,0
Upper middle income,2525921300,2020-04-02,130982,4572,0,3.49055595425326,0.0051855138954646,0
Upper middle income,2525921300,2020-04-03,137758,4816,0,3.49598571407831,0.00545377245126363,0
Upper middle income,2525921300,2020-04-04,144035,5035,0,3.49567813378693,0.00570227583891866,0
Upper middle income,2525921300,2020-04-05,151594,5364,0,3.53839861735953,0.00600153298521217,0
Upper middle income,2525921300,2020-04-06,158647,5664,0,3.57019042276249,0.00628075783675445,0
Upper middle income,2525921300,2020-04-07,166467,5974,0,3.58869926171554,0.00659034784654613,0
Upper middle income,2525921300,2020-04-08,175316,6323,0,3.60663031326291,0.00694067546760067,0
Upper middle income,2525921300,2020-04-09,186791,6734,0,3.60509874672763,0.00739496515588194,0
Upper middle income,2525921300,2020-04-10,199197,7155,0,3.59192156508381,0.00788611268292484,0
Upper middle income,2525921300,2020-04-11,213515,7663,0,3.5889750134651,0.00845295536325696,0
Upper middle income,2525921300,2020-04-12,226406,8147,0,3.59840286918191,0.0089633038052294,0
Upper middle income,2525921300,2020-04-13,238879,8643,0,3.61814977457206,0.00945710382979866,0
Upper middle income,2525921300,2020-04-14,250436,9118,0,3.64085035697743,0.00991463985833605,0
Upper middle income,2525921300,2020-04-15,262412,9628,0,3.66903952563145,0.0103887638937919,0
Upper middle income,2525921300,2020-04-16,278131,10283,0,3.69717866760627,0.0110110714850855,0
Upper middle income,2525921300,2020-04-17,294945,10987,0,3.72510129007103,0.0116767295956529,0
Upper middle income,2525921300,2020-04-18,312227,12953,0,4.14858420315988,0.0123609155993894,0
Upper middle income,2525921300,2020-04-19,329919,13762,0,4.17132690145157,0.0130613333044066,0
Upper middle income,2525921300,2020-04-20,345676,14495,0,4.19323296960159,0.0136851452972822,0
Upper middle income,2525921300,2020-04-21,362985,15230,0,4.19576566524788,0.0143704002179324,0
Upper middle income,2525921300,2020-04-22,379368,16012,0,4.22070390755151,0.0150189952473975,0
Upper middle income,2525921300,2020-04-23,395391,16856,0,4.2631218211846,0.0156533380513478,0
Upper middle income,2525921300,2020-04-24,412785,17725,0,4.29400293130807,0.0163419580808001,0
Upper middle income,2525921300,2020-04-25,443250,18861,0,4.25516074450085,0.0175480526649821,0
Upper middle income,2525921300,2020-04-26,461909,19986,0,4.32682627963517,0.0182867534313124,0
Upper middle income,2525921300,2020-04-27,483589,21118,0,4.36693142317133,0.0191450541234202,0
Upper middle income,2525921300,2020-04-28,502830,22230,0,4.42097726865939,0.019906795987666,0
Upper middle income,2525921300,2020-04-29,521522,23619,0,4.52885976047032,0.0206468032080018,0
Upper middle income,2525921300,2020-04-30,545362,25010,0,4.58594474862568,0.0215906172531979,0
Upper middle income,2525921300,2020-05-01,570261,26457,0,4.63945456554104,0.0225763565951164,0
Upper middle income,2525921300,2020-05-02,598692,27960,0,4.67018099456816,0.0237019261051403,0
Upper middle income,2525921300,2020-05-03,627398,29750,0,4.74180663629785,0.0248383827318769,0
Upper middle income,2525921300,2020-05-04,654133,31342,0,4.79138034619871,0.0258968084239204,0
Upper middle income,2525921300,2020-05-05,679792,32641,0,4.80161578835879,0.0269126357974811,0
Upper middle income,2525921300,2020-05-06,706813,34062,0,4.8190964229577,0.0279823840909058,0
Upper middle income,2525921300,2020-05-07,733270,35818,0,4.88469458725981,0.0290298038976907,0
Upper middle income,2525921300,2020-05-08,766283,37552,0,4.90053935686946,0.0303367725669046,0
Upper middle income,2525921300,2020-05-09,797917,39353,0,4.93196660805573,0.0315891472944941,0
Upper middle income,2525921300,2020-05-10,832199,41250,0,4.95674712418544,0.0329463550586473,0
Upper middle income,2525921300,2020-05-11,864967,43496,0,5.02863115009012,0.0342436242966081,0
Upper middle income,2525921300,2020-05-12,890422,45235,0,5.08017546736267,0.0352513754090438,0
Upper middle income,2525921300,2020-05-13,918288,47015,0,5.11985346645061,0.0363545768429127,0
Upper middle income,2525921300,2020-05-14,948908,49138,0,5.17837345664701,0.0375668078019691,0
Upper middle income,2525921300,2020-05-15,984090,51104,0,5.19302096352976,0.0389596461299091,0
Upper middle income,2525921300,2020-05-16,1021008,53248,0,5.21523827433282,0.0404212118564422,0
Upper middle income,2525921300,2020-05-17,1061234,55689,0,5.2475702813894,0.0420137396996494,0
Upper middle income,2525921300,2020-05-18,1099240,57857,0,5.26336377861068,0.0435183788188492,0
Upper middle income,2525921300,2020-05-19,1128545,59726,0,5.29230114882437,0.0446785495652616,0
Upper middle income,2525921300,2020-05-20,1164219,61897,0,5.31661139356083,0.0460908659347384,0
Upper middle income,2525921300,2020-05-21,1206581,64598,0,5.35380550497646,0.0477679569826661,0
Upper middle income,2525921300,2020-05-22,1250864,66923,0,5.35014198186214,0.0495210994895209,0
Upper middle income,2525921300,2020-05-23,1293751,69612,0,5.38063352221564,0.0512189750329909,0
Upper middle income,2525921300,2020-05-24,1338410,72054,0,5.38355212528299,0.0529870031976056,0
Upper middle income,2525921300,2020-05-25,1377950,74319,0,5.39344678689357,0.0545523726333041,0
Upper middle income,2525921300,2020-05-26,1416651,76560,0,5.40429505926301,0.0560845264656504,0
Upper middle income,2525921300,2020-05-27,1452008,78907,0,5.43433644993691,0.0574842929587711,0
Upper middle income,2525921300,2020-05-28,1495672,81568,0,5.45360212666948,0.0592129295556437,0
Upper middle income,2525921300,2020-05-29,1544074,84257,0,5.4567980550155,0.061129141276096,0
Upper middle income,2525921300,2020-05-30,1598577,86994,0,5.44196494757525,0.0632868886295072,0
Upper middle income,2525921300,2020-05-31,1654638,89609,0,5.4156256534662,0.0655063164477848,0
Upper middle income,2525921300,2020-06-01,1715886,92179,0,5.37209348406596,0.0679310950820202,0
Upper middle income,2525921300,2020-06-02,1761178,94425,0,5.3614682899741,0.0697241834098315,0
Upper middle income,2525921300,2020-06-03,1800476,96864,0,5.37991064585143,0.071279972182823,0
Upper middle income,2525921300,2020-06-04,1857920,99931,0,5.37864924216328,0.0735541523007863,0
Upper middle income,2525921300,2020-06-05,1916191,103074,0,5.37910886753982,0.0758610729479181,0
Upper middle income,2525921300,2020-06-06,1976649,106357,0,5.38067203636053,0.0782545758650517,0
Upper middle income,2525921300,2020-06-07,2037323,109219,0,5.36090742606842,0.0806566301174941,0
Upper middle income,2525921300,2020-06-08,2092527,111842,0,5.34482948129224,0.0828421297211437,0
Upper middle income,2525921300,2020-06-09,2137951,114190,0,5.34109528235212,0.0846404438649771,0
Upper middle income,2525921300,2020-06-10,2182448,116799,0,5.35174263029406,0.0864020585281101,0
Upper middle income,2525921300,2020-06-11,2244792,119899,0,5.34120755954227,0.0888702272711347,0
Upper middle income,2525921300,2020-06-12,2310695,123050,0,5.32523764495098,0.0914792950991783,0
Upper middle income,2525921300,2020-06-13,2375130,126201,0,5.31343547511084,0.0940302455187341,0
Upper middle income,2525921300,2020-06-14,2437081,128961,0,5.29161730775465,0.0964828555822385,0
Upper middle income,2525921300,2020-06-15,2488937,131586,0,5.28683530358543,0.0985358094886012,0
Upper middle income,2525921300,2020-06-16,2536469,134207,0,5.29109561362666,0.100417578330726,0
Upper middle income,2525921300,2020-06-17,2589289,136824,0,5.28423053587298,0.102508696529856,0
Upper middle income,2525921300,2020-06-18,2658473,140138,0,5.27137194923552,0.10524765755766,0
Upper middle income,2525921300,2020-06-19,2724004,143572,0,5.2706236848404,0.107841998086005,0
Upper middle income,2525921300,2020-06-20,2781270,146916,0,5.28233504837718,0.110109131270242,0
Upper middle income,2525921300,2020-06-21,2873665,150068,0,5.22218143033374,0.113767004538107,0
Upper middle income,2525921300,2020-06-22,2940997,153045,0,5.20384753877682,0.11643264578354,0
Upper middle income,2525921300,2020-06-23,2990650,155653,0,5.2046545065454,0.118398383987656,0
Upper middle income,2525921300,2020-06-24,3048375,158212,0,5.19004387583549,0.120683688759424,0
Upper middle income,2525921300,2020-06-25,3126537,161555,0,5.1672185552258,0.123778084455759,0
Upper middle income,2525921300,2020-06-26,3209633,164719,0,5.13201976674592,0.127067814820676,0
Upper middle income,2525921300,2020-06-27,3288672,167903,0,5.10549547051211,0.130196930521945,0
Upper middle income,2525921300,2020-06-28,3377240,170913,0,5.06073006360223,0.133703294714685,0
Upper middle income,2525921300,2020-06-29,3453663,173943,0,5.03647866048309,0.13672884424388,0
Upper middle income,2525921300,2020-06-30,3517475,176614,0,5.02104492569244,0.139255130395393,0
Upper middle income,2525921300,2020-07-01,3590762,179477,0,4.99829841131214,0.142156527204549,0
Upper middle income,2525921300,2020-07-02,3667140,182721,0,4.98265678430603,0.145180295205555,0
Upper middle income,2525921300,2020-07-03,3758966,185864,0,4.94455124095296,0.148815642039204,0
Upper middle income,2525921300,2020-07-04,3851573,189223,0,4.91287585617616,0.152481908284316,0
Upper middle income,2525921300,2020-07-05,3941416,192599,0,4.88654331336758,0.156038749109087,0
Upper middle income,2525921300,2020-07-06,4020122,195901,0,4.87301131657198,0.159154681501755,0
Upper middle income,2525921300,2020-07-07,4085081,198639,0,4.86254740114088,0.161726376827338,0
Upper middle income,2525921300,2020-07-08,4149804,201695,0,4.86035003098942,0.164288729027306,0
Upper middle income,2525921300,2020-07-09,4241657,205160,0,4.83678901900837,0.167925144777868,0
Upper middle income,2525921300,2020-07-10,4336153,208597,0,4.81064667229224,0.171666195617417,0
Upper middle income,2525921300,2020-07-11,4429694,212132,0,4.78886351969233,0.175369438469837,0
Upper middle income,2525921300,2020-07-12,4530011,215547,0,4.75820036640088,0.179340939878056,0
Upper middle income,2525921300,2020-07-13,4614747,218821,0,4.74177674312373,0.182695597048095,0
Upper middle income,2525921300,2020-07-14,4684524,221722,0,4.7330742675243,0.185458034658483,0
Upper middle income,2525921300,2020-07-15,4753197,224824,0,4.72995333456619,0.188176765443959,0
Upper middle income,2525921300,2020-07-16,4848828,228486,0,4.71219024473543,0.191962750383395,0
Upper middle income,2525921300,2020-07-17,4943293,232208,0,4.69743549492211,0.195702573947969,0
Upper middle income,2525921300,2020-07-18,5044082,235842,0,4.67561788250072,0.199692761607418,0
Upper middle income,2525921300,2020-07-19,5136292,239344,0,4.65985968087484,0.203343310814949,0
Upper middle income,2525921300,2020-07-20,5221194,242676,0,4.647902376353,0.206704539844531,0
Upper middle income,2525921300,2020-07-21,5290970,245814,0,4.64591558825697,0.209466937865404,0
Upper middle income,2525921300,2020-07-22,5363979,248896,0,4.64013748003115,0.212357328789302,0
Upper middle income,2525921300,2020-07-23,5462330,253233,0,4.63598867150099,0.216250997210404,0
Upper middle income,2525921300,2020-07-24,5588031,256830,0,4.59607328592128,0.221227438875471,0
Upper middle income,2525921300,2020-07-25,5706268,260674,0,4.56820464794153,0.2259083843982,0
Upper middle income,2525921300,2020-07-26,5819970,264362,0,4.5423258195489,0.230409791468958,0
Upper middle income,2525921300,2020-07-27,5921819,267871,0,4.52345807935028,0.234441944014645,0
Upper middle income,2525921300,2020-07-28,5992596,271009,0,4.52239730494096,0.237243971140352,0
Upper middle income,2525921300,2020-07-29,6075978,274382,0,4.51584913572762,0.24054502410665,0
Upper middle income,2525921300,2020-07-30,6184083,277893,0,4.49368160162145,0.24482484866017,0
Upper middle income,2525921300,2020-07-31,6318797,282138,0,4.46505877621959,0.250158110626804,0
Upper middle income,2525921300,2020-08-01,6442066,285675,0,4.43452457643247,0.255038270590616,0
Upper middle income,2525921300,2020-08-02,6565489,289234,0,4.40536873948003,0.259924527339787,0
Upper middle income,2525921300,2020-08-03,6671237,293004,0,4.39204903078694,0.264111039405701,0
Upper middle income,2525921300,2020-08-04,6755137,296056,0,4.3826794334445,0.267432599740934,0
Upper middle income,2525921300,2020-08-05,6831772,299403,0,4.38250866685832,0.270466542247377,0
Upper middle income,2525921300,2020-08-06,6948168,303386,0,4.36641716204905,0.275074603472404,0
Upper middle income,2525921300,2020-08-07,7073348,307429,0,4.34630107270277,0.28003041899999,0
Upper middle income,2525921300,2020-08-08,7192281,311109,0,4.3255957324248,0.284738918825381,0
Upper middle income,2525921300,2020-08-09,7308775,314682,0,4.30553683756854,0.289350859822909,0
Upper middle income,2525921300,2020-08-10,7416382,318270,0,4.29144561323837,0.293610968797801,0
Upper middle income,2525921300,2020-08-11,7493355,321282,0,4.28755877707649,0.296658292560421,0
Upper middle income,2525921300,2020-08-12,7573377,324291,0,4.28198675438975,0.299826324755249,0
Upper middle income,2525921300,2020-08-13,7688640,328130,0,4.26772485120906,0.30438953105942,0
Upper middle income,2525921300,2020-08-14,7809681,331736,0,4.24775352540008,0.309181485583102,0
Upper middle income,2525921300,2020-08-15,7936024,335380,0,4.22604568736183,0.314183343717003,0
Upper middle income,2525921300,2020-08-16,8050725,338738,0,4.20754652531294,0.318724300713565,0
Upper middle income,2525921300,2020-08-17,8150017,341857,0,4.19455566779799,0.322655222868583,0
Upper middle income,2525921300,2020-08-18,8229689,344767,0,4.18930776120459,0.325809398733048,0
Upper middle income,2525921300,2020-08-19,8306746,347845,0,4.18750013543209,0.328860048014956,0
Upper middle income,2525921300,2020-08-20,8420750,351526,0,4.17452127185821,0.333373411119341,0
Upper middle income,2525921300,2020-08-21,8536771,355094,0,4.15958211834428,0.337966626276124,0
Upper middle income,2525921300,2020-08-22,8645030,358468,0,4.14652118037763,0.342252547615003,0
Upper middle income,2525921300,2020-08-23,8735194,361714,0,4.14088112982951,0.345822096674192,0
